X,Y,objectid,businessunit_name,businessunit_number,businessunit_banner_description,businessunit_type_description,businessunit_isstoreopen,facilitydetails_location_locati,facilitydetails_location_loca_1,facilitydetails_location_loca_2,facilitydetails_location_loca_3,facilitydetails_location_loca_8,businessunit_status_code,op_status,Modified_Operating_Hours_,Pharmacy_open_to_public_,Fuel_Station_open_to_public_,bu_num,Grocery_delivery_service,Grocery_delivery_status,Online_grocery_pickup,Online_grocery_pickup_status
-122.177726,37.7146530000001,30545,"SAN LEANDRO, CA EF",2648,Wal-Mart,Retail,true,1919 DAVIS ST,SAN LEANDRO,ALAMEDA,CA,94577-1208,2,Open,,Y,Y,2648,No,,Yes,
-96.967748,32.920622,30546,"IRVING (NORTH), TX",2649,WM Supercenter,Retail,true,1635 MARKET PLACE BLVD,IRVING,DALLAS,TX,75063-7239,2,Open,,Y,Y,2649,Yes,Available,Yes,Available
-96.306143,32.7397920000001,30547,"TERRELL, TX",265,WM Supercenter,Retail,true,1900 W MOORE AVE,TERRELL,KAUFMAN,TX,75160-2346,5,Open,,Y,Y,265,No,,Yes,
-74.9628089999999,40.0832820000001,30548,"PHILADELPHIA (NE), PA",2650,WM Supercenter,Retail,true,4301 BYBERRY ROAD,PHILADELPHIA,PHILADELPHIA,PA,19154-3112,5,Open,,Y,Y,2650,No,Available,Yes,Available
-74.583746,40.5467130000001,30549,"MANVILLE, NJ",2651,WM Supercenter,Retail,true,100 NORTH MAIN STREET,MANVILLE,SOMERSET,NJ,08835-1358,5,Open,,Y,Y,2651,No,Not Available,Yes,
-107.825679,35.1247320000001,30550,"GRANTS, NM",2652,WM Supercenter,Retail,true,1000 ROBERT RD,GRANTS,CIBOLA,NM,87020-4012,2,Open,,Y,Y,2652,Yes,Available,Yes,Available
-103.319111,34.1981440000001,30551,"PORTALES, NM",2653,WM Supercenter,Retail,true,1604 E SPRUCE ST,PORTALES,ROOSEVELT,NM,88130-9489,2,Open,,Y,Y,2653,No,,Yes,
-85.6853849999999,36.7238320000001,30552,"TOMPKINSVILLE, KY",2654,WM Supercenter,Retail,true,1650 EDMONTON RD,TOMPKINSVILLE,MONROE,KY,42167-9403,2,Open,,Y,Y,2654,No,,No,
-106.067639,36.0154460000001,30554,"ESPANOLA, NM",2656,WM Supercenter,Retail,true,1610 N RIVERSIDE DR,ESPANOLA,RIO ARRIBA,NM,87532-8063,2,Open,,Y,Y,2656,No,Available,Yes,Available
-88.1971149999999,43.395589,30556,"WEST BEND, WI",2658,WM Supercenter,Retail,true,1515 W PARADISE DR,WEST BEND,WASHINGTON,WI,53095-9794,2,Open,,Y,Y,2658,Yes,Available,Yes,Available
-70.235287,43.7202490000001,30557,"FALMOUTH, ME",2659,Wal-Mart,Retail,true,206 US ROUTE 1,FALMOUTH,CUMBERLAND,ME,04105-2073,2,Open,,Y,Y,2659,No,,Yes,
-97.101725,32.930861,30558,"SOUTHLAKE, TX",266,WM Supercenter,Retail,true,1601 W STATE HIGHWAY 114,GRAPEVINE,TARRANT,TX,76051-8651,5,Open,,Y,Y,266,Yes,Available,Yes,Available
-71.1130029999999,42.570505,30559,"NORTH READING, MA",2660,Wal-Mart,Retail,true,72 MAIN ST,NORTH READING,MIDDLESEX,MA,01864-2289,2,Open,,Y,Y,2660,Yes,,Yes,
-79.990957,37.7673780000001,30561,"COVINGTON, VA",2662,WM Supercenter,Retail,true,313 THACKER AVE,COVINGTON,COVINGTON CITY,VA,24426-2264,2,Open,,Y,Y,2662,Yes,Available,Yes,Available
-78.7503819999999,40.475399,30562,"EBENSBURG, PA",2663,WM Supercenter,Retail,true,300 WALMART DR,EBENSBURG,CAMBRIA,PA,15931-4212,2,Open,,Y,Y,2663,No,,Yes,Not Available
-78.980652,40.927754,30563,"PUNXSUTAWNEY, PA",2664,WM Supercenter,Retail,true,21920 ROUTE 119,PUNXSUTAWNEY,JEFFERSON,PA,15767-7975,2,Open,,Y,Y,2664,No,,No,
-89.828908,30.308213,30564,"SLIDELL, LA",2665,WM Supercenter,Retail,true,167 NORTHSHORE BLVD,SLIDELL,ST. TAMMANY PARISH,LA,70460-6836,2,Open,,Y,Y,2665,No,Not Available,Yes,Not Available
-83.001311,39.8893610000001,30565,"COLUMBUS (S), OH",2666,Wal-Mart,Retail,true,3579 S HIGH ST,COLUMBUS,FRANKLIN,OH,43207-4008,2,Open,,Y,Y,2666,No,,Yes,
-96.6892319999999,32.793803,30566,"DALLAS (E), TX",2667,WM Supercenter,Retail,true,7401 SAMUELL BLVD,DALLAS,DALLAS,TX,75228-6166,2,Open,,Y,Y,2667,Yes,Available,Yes,Available
-87.866846,42.6943870000001,30567,"RACINE, WI",2668,WM Supercenter,Retail,true,3049 OAKES RD,STURTEVANT,RACINE,WI,53177-1661,2,Open,,Y,Y,2668,Yes,Available,Yes,Available
-94.4783879999999,37.1335070000001,30569,WEBB CITY MO,267,WM Supercenter,Retail,true,1212 S MADISON ST,WEBB CITY,JASPER,MO,64870-2834,5,Open,,Y,Y,267,No,Available,No,Available
-95.43279,30.1211220000001,30570,HW HOUSTON CENTRAL FILL,2670,WM On Campus/RX Facilities,Retail,true,608 SPRING HL DR 3 STE 300,SPRING,HARRIS,TX,77386-6032,2,Open,,Y,Y,2670,,,,
-111.838037,33.289249,30571,CHANDLER AZ,2671,WM Supercenter,Retail,true,1175 S ARIZONA AVE,CHANDLER,MARICOPA,AZ,85286-6504,2,Open,,Y,Y,2671,No,Available,Yes,Available
-102.602019,38.086806,30572,"LAMAR, CO",2672,WM Supercenter,Retail,true,1432 E OLIVE ST,LAMAR,PROWERS,CO,81052-2958,2,Open,,Y,Y,2672,No,Available,No,Available
-80.358892,41.4154340000001,30574,"GREENVILLE, PA",2674,WM Supercenter,Retail,true,45 WILLIAMSON RD,GREENVILLE,MERCER,PA,16125-1253,2,Open,,Y,Y,2674,No,,Yes,Available
-86.181155,41.7150580000001,30578,"MISHAWAKA, IN",2678,WM Supercenter,Retail,true,316 INDIAN RIDGE BLVD,MISHAWAKA,ST. JOSEPH,IN,46545-9034,2,Open,,Y,Y,2678,No,Not Available,Yes,Not Available
-85.978848,41.721951,30579,"ELKHART, IN",2679,WM Supercenter,Retail,true,175 COUNTRY ROAD 6 W,ELKHART,ELKHART,IN,46514-5557,2,Open,,Y,Y,2679,Yes,Available,Yes,Available
-88.2150379999999,35.2240180000001,30580,SAVANNAH TN,268,WM Supercenter,Retail,true,175 JI BELL LN,SAVANNAH,WAYNE,TN,38372-5110,5,Open,,Y,Y,268,No,,Yes,Available
-86.2931159999999,41.727519,30581,"SOUTH BEND, IN",2680,WM Supercenter,Retail,false,3701 PORTAGE RD,SOUTH BEND,ST. JOSEPH,IN,46628-6098,6,Open,,Y,Y,2680,Yes,Available,Yes,Available
-71.798527,44.304654,30582,"LITTLETON,NH",2681,Wal-Mart,Retail,true,615 MEADOW ST,LITTLETON,GRAFTON,NH,03561-3624,2,Open,,Y,Y,2681,No,,Yes,
-72.565577,44.216164,30583,"BERLIN, VT",2682,WM Supercenter,Retail,true,282 BERLIN MALL RD,BERLIN,WASHINGTON,VT,05602-8292,5,Open,,Y,Y,2682,Yes,,Yes,
-72.5522319999999,42.3546380000001,30584,"HADLEY, MA",2683,Wal-Mart,Retail,true,337 RUSSELL ST,HADLEY,HAMPSHIRE,MA,01035-3536,2,Open,,Y,Y,2683,No,,Yes,
-80.859604,39.6565810000001,30585,"NEW MARTINSVILLE, WV",2684,WM Supercenter,Retail,true,1142 S BRIDGE ST,NEW MARTINSVILLE,WETZEL,WV,26155-1508,2,Open,,Y,Y,2684,No,,Yes,Not Available
-94.197123,36.3339360000001,30586,WALMART GROCERY PICKUP,2685,Neighborhood Market,Retail,false,3701 SE DODSON RD,BENTONVILLE,BENTON,AR,72712-3728,6,Open,,Y,Y,2685,No,Available,Yes,Available
-94.189048,36.3722720000001,30587,BENTONVILLE E CENTRAL AR,2686,Neighborhood Market,Retail,true,1703 E CENTRAL AVE,BENTONVILLE,BENTON,AR,72712-5523,2,Open,,Y,Y,2686,No,Not Available,No,Not Available
-82.206294,34.944062,30588,"GREER, SC",2687,WM Supercenter,Retail,true,14055 E WADE HAMPTON BLVD,GREER,SPARTANBURG,SC,29651-1500,2,Open,,Y,Y,2687,No,,Yes,
-95.310345,32.2751870000001,30589,"TYLER, TX",2688,WM Supercenter,Retail,true,6801 S BROADWAY AVE,TYLER,SMITH,TX,75703-4733,2,Open,,Y,Y,2688,No,Available,Yes,Available
-119.756212,36.7789670000001,30590,Fresno Cedar CA,2689,Neighborhood Market,Retail,true,3131 N CEDAR AVE,FRESNO,FRESNO,CA,93703-0000,2,Open,,Y,Y,2689,Yes,,Yes,Available
-98.424424,34.618752,30591,"LAWTON, OK",269,WM Supercenter,Retail,true,1002 NW SHERIDAN RD,LAWTON,COMANCHE,OK,73505-5208,5,Open,,Y,Y,269,No,Available,Yes,Available
-86.741089,34.6838460000001,30592,"MADISON, AL",2690,WM Supercenter,Retail,true,8650 MADISON BLVD,MADISON,MADISON,AL,35758-1803,2,Open,,Y,Y,2690,Yes,Available,Yes,Available
-85.818345,38.3194270000001,30593,"NEW ALBANY, IN",2691,WM Supercenter,Retail,true,2910 GRANT LINE RD,NEW ALBANY,FLOYD,IN,47150-2456,2,Open,,Y,Y,2691,No,Available,Yes,Available
-82.852751,42.6348140000001,30594,"CHESTERFIELD, MI",2692,WM Supercenter,Retail,true,45400 MARKETPLACE BLVD,CHESTERFIELD,MACOMB,MI,48051-3279,5,Open,,Y,Y,2692,No,Available,No,Available
-83.7443489999999,42.7923190000001,30595,"FENTON, MI",2693,WM Supercenter,Retail,true,3700 OWEN RD,FENTON,GENESEE,MI,48430-9193,5,Open,,Y,Y,2693,No,Available,Yes,Available
-90.402996,38.563071,30596,"KIRKWOOD, MO",2694,WM Supercenter,Retail,true,1202 S KIRKWOOD RD,KIRKWOOD,ST. LOUIS,MO,63122-7225,5,Open,,Y,Y,2694,Yes,Available,Yes,Available
-81.7313369999999,28.529979,30597,"CLERMONT, FL",2695,WM Supercenter,Retail,true,1450 JOHNS LAKE RD,CLERMONT,LAKE,FL,34711-6798,2,Open,,Y,Y,2695,Yes,Available,No,Available
-78.958862,39.0847670000001,30598,"MOOREFIELD, WV",2696,WM Supercenter,Retail,true,11 HARNESS RD,MOOREFIELD,HARDY,WV,26836-8600,2,Open,,Y,Y,2696,No,,No,
-121.761642,37.963462,30599,"ANTIOCH, CA EF",2697,WM Supercenter,Retail,true,4893 LONE TREE WAY,ANTIOCH,CONTRA COSTA,CA,94531-8553,5,Open,,Y,Y,2697,Yes,Available,Yes,Available
-83.8346739999999,34.321869,30601,GAINESVILLE NORTH THOMPSON BRIDGE GA,2699,Neighborhood Market,Retail,true,1435 THOMPSON BRIDGE RD,GAINESVILLE,HALL,GA,30501-0000,2,Open,,Y,Y,2699,Yes,,Yes,
-91.545836,37.6342320000001,30602,SALEM MO,27,WM Supercenter,Retail,true,1101 W HIGHWAY 32,SALEM,DENT,MO,65560-2368,5,Open,,Y,Y,27,No,Not Available,No,Not Available
-83.4676719999999,42.6607090000001,30604,WHITE LAKE MI,2700,WM Supercenter,Retail,true,9190 HIGHLAND RD,WHITE LAKE,OAKLAND,MI,48386-2032,5,Open,,Y,Y,2700,Yes,,Yes,
-93.298956,37.061157,30605,"NIXA, MO",2702,WM Supercenter,Retail,true,1102 N MASSEY BLVD,NIXA,CHRISTIAN,MO,65714-7607,2,Open,,Y,Y,2702,Yes,Available,Yes,Available
-79.764058,34.1552290000001,30606,"FLORENCE, SC",2703,WM Supercenter,Retail,true,2014 S IRBY ST,FLORENCE,FLORENCE,SC,29505-3420,2,Open,,Y,Y,2703,No,Not Available,No,Not Available
-79.823022,35.8197060000001,30607,"RANDLEMAN, NC",2704,WM Supercenter,Retail,true,1021 HIGH POINT ST,RANDLEMAN,RANDOLPH,NC,27317-7192,2,Open,,Y,Y,2704,No,,No,
-76.955321,36.6698410000001,30608,"FRANKLIN, VA",2705,WM Supercenter,Retail,true,1500 ARMORY DR,FRANKLIN,FRANKLIN CITY,VA,23851-2452,2,Open,,Y,Y,2705,No,,Yes,Available
-90.057292,29.895406,30609,GRETNA (N) LA,2706,WM Supercenter,Retail,true,1501 MANHATTAN BLVD,HARVEY,JEFFERSON,LA,70058-3405,2,Open,,Y,Y,2706,Yes,Available,Yes,Available
-117.094559,33.4801430000001,30611,TEMECULA CA,2708,WM Supercenter,Retail,true,32225 TEMECULA PKWY,TEMECULA,RIVERSIDE,CA,92592-6811,5,Open,,Y,Y,2708,Yes,Available,Yes,
-97.837479,33.540576,30613,BOWIE TX,271,WM Supercenter,Retail,true,1341 HIGHWAY 287 N,BOWIE,MONTAGUE,TX,76230-7531,5,Open,,Y,Y,271,No,,Yes,Available
-131.720399,55.3754740000001,30614,"KETCHIKAN, AK",2710,Wal-Mart,Retail,true,4230 DON KING RD,KETCHIKAN,KETCHIKAN GATEWAY BOROUGH,AK,99901-9047,2,Open,,Y,Y,2710,Yes,Available,Yes,Available
-152.365273,57.8119340000001,30615,"KODIAK, AK",2711,Wal-Mart,Retail,true,2911 MILL BAY RD,KODIAK,KODIAK ISLAND BOROUGH,AK,99615-7809,2,Open,,Y,Y,2711,,,,
-78.912123,33.702814,30616,"MYRTLE BEACH (S), SC",2712,WM Supercenter,Retail,true,541 SEABOARD ST,MYRTLE BEACH,HORRY,SC,29577-9733,2,Open,,Y,Y,2712,No,Available,Yes,Available
-86.6291679999999,33.639101,30617,BIRMINGHAM AL,2713,WM Supercenter,Retail,true,5919 TRUSSVILLE CROSSINGS PKWY,BIRMINGHAM,JEFFERSON,AL,35235-8635,2,Open,,Y,Y,2713,No,Not Available,No,Available
-95.152506,43.1251520000001,30618,"SPENCER, IA",2714,WM Supercenter,Retail,true,500 11TH ST SW,SPENCER,CLAY,IA,51301-5826,2,Open,,Y,Y,2714,No,,Yes,
-88.8952629999999,30.456555,30619,"DIBERVILLE, MS",2715,WM Supercenter,Retail,true,3615 SANGANI BLVD,DIBERVILLE,HARRISON,MS,39540-8770,2,Open,,Y,Y,2715,Yes,Not Available,Yes,Not Available
-91.718622,41.9467690000001,30620,"CEDAR RAPIDS, IA",2716,WM Supercenter,Retail,true,3601 29TH AVE SW,CEDAR RAPIDS,LINN,IA,52404-3109,2,Open,,Y,Y,2716,Yes,,Yes,Available
-89.3212579999999,31.3084040000001,30621,"HATTIESBURG, MS",2717,WM Supercenter,Retail,true,5901 U S HIGHWAY 49,HATTIESBURG,FORREST,MS,39402-2858,2,Open,,Y,Y,2717,No,Not Available,No,Not Available
-95.457502,29.676877,30622,"HOUSTON (C), TX",2718,Wal-Mart,Retail,true,9555 S POST OAK RD,HOUSTON,HARRIS,TX,77096-4339,2,Open,,Y,Y,2718,Yes,,Yes,
-72.897574,41.6976330000001,30623,"BRISTOL, CT",2719,Wal-Mart,Retail,true,1400 FARMINGTON AVE,BRISTOL,HARTFORD,CT,06010-4701,2,Open,,Y,Y,2719,No,Not Available,Yes,Not Available
-86.819193,35.9390030000001,30624,FRANKLIN TN,272,WM Supercenter,Retail,true,3600 MALLORY LN,FRANKLIN,WILLIAMSON,TN,37067-2900,5,Open,,Y,Y,272,Yes,Available,Yes,Available
-90.1346149999999,32.4673240000001,30625,"MADISON, MS",2720,WM Supercenter,Retail,true,127 GRANDVIEW BLVD,MADISON,MADISON,MS,39110-7595,2,Open,,Y,Y,2720,No,Available,Yes,Available
-66.134127,18.122626,30626,"CAYEY, PR",2721,WM Supercenter,Retail,true,PLAZA CAYEY 102 8000 AVE. JESUS T. PIÑERO,CAYEY,SANTA ISABEL,PR,00736-0000,2,Open,,Y,Y,2721,Yes,Available,Yes,Available
-147.689549,64.8563780000001,30627,"FAIRBANKS, AK",2722,WM Supercenter,Retail,true,537 JOHANSEN EXPY,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,99701-3165,5,Open,,Y,Y,2722,,,Yes,Available
-87.041799,33.7454930000001,30628,"SUMITON, AL",2723,WM Supercenter,Retail,true,690 HIGHWAY 78,SUMITON,WALKER,AL,35148-3419,2,Open,,Y,Y,2723,Yes,Available,Yes,Available
-95.210405,29.693336,30629,"PASADENA, TX",2724,WM Supercenter,Retail,true,1107 SHAVER ST,PASADENA,HARRIS,TX,77506-4405,2,Open,,Y,Y,2724,No,,Yes,
-83.0158519999999,40.165177,30630,"LEWIS CENTER, OH",2725,WM Supercenter,Retail,true,8659 COLUMBUS PIKE,LEWIS CENTER,DELAWARE,OH,43035-9699,2,Open,,Y,Y,2725,No,Available,No,Available
-82.785025,39.9390480000001,30631,"REYNOLDSBURG, OH",2726,WM Supercenter,Retail,true,2793 TAYLOR ROAD EXT,REYNOLDSBURG,FAIRFIELD,OH,43068-9549,2,Open,,Y,Y,2726,Yes,Available,Yes,Available
-80.473137,25.4576230000001,30632,"FLORIDA CITY, FL",2727,WM Supercenter,Retail,true,33501 S DIXIE HWY,FLORIDA CITY,MIAMI-DADE,FL,33034-5628,2,Open,,Y,Y,2727,No,Available,Yes,Available
-88.883133,39.818476,30633,"DECATUR, (S), IL",2728,WM Supercenter,Retail,true,4625 E MARYLAND ST,DECATUR,MACON,IL,62521-5092,2,Open,,Y,Y,2728,No,Available,No,Available
-105.054843,40.586237,30634,"FORT COLLINS-LOVELAND, CO",2729,WM Supercenter,Retail,true,1250 E MAGNOLIA ST,FORT COLLINS,LARIMER,CO,80524-2754,2,Open,,Y,Y,2729,Yes,Available,Yes,Available
-88.397212,34.242223,30635,FULTON MS,273,WM Supercenter,Retail,true,100 INTERCHANGE DR,FULTON,ITAWAMBA,MS,38843-6010,5,Open,,Y,Y,273,Yes,,Yes,
-77.5452739999999,35.8832830000001,30636,"TARBORO, NC",2730,WM Supercenter,Retail,true,110 RIVER OAKS DR,TARBORO,EDGECOMBE,NC,27886-4875,2,Open,,Y,Y,2730,Yes,,Yes,
-83.875432,34.280358,30637,GAINESVILLE WEST MCEVER ROAD GA,2731,Neighborhood Market,Retail,true,2892 BROWNS BRIDGE RD,GAINESVILLE,HALL,GA,30504-0000,2,Open,,Y,Y,2731,Yes,Available,Yes,Available
-84.934862,33.720106,30638,"VILLA RICA, GA",2732,WM Supercenter,Retail,true,600 CARROLLTON VILLA RICA HWY,VILLA RICA,CARROLL,GA,30180-4969,2,Open,,Y,Y,2732,No,,No,
-83.739099,32.472626,30639,"PERRY, GA",2733,WM Supercenter,Retail,true,1009 SAINT PATRICKS DR,PERRY,HOUSTON,GA,31069-2144,2,Open,,Y,Y,2733,No,Available,No,Available
-97.420406,35.2267440000001,30640,"NORMAN (E), OK",2734,WM Supercenter,Retail,true,601 12TH AVE NE,NORMAN,CLEVELAND,OK,73071-5324,2,Open,,Y,Y,2734,Yes,Available,Yes,Available
-121.433569,38.499441,30641,"SACRAMENTO, CA",2735,WM Supercenter,Retail,true,6051 FLORIN RD,SACRAMENTO,SACRAMENTO,CA,95823-2304,5,Open,,Y,Y,2735,No,Available,Yes,Available
-97.214214,33.102226,30642,ARGYLE TX,2737,WM Supercenter,Retail,true,TBA,ARGYLE,DENTON,TX,76226,0,Open,,,,2737,,,,
-87.790093,30.8860570000001,30644,"BAY MINETTE, AL",2739,WM Supercenter,Retail,true,701 MCMEANS AVE,BAY MINETTE,BALDWIN,AL,36507-3337,2,Open,,Y,Y,2739,No,,No,Not Available
-88.204473,34.8043020000001,30645,IUKA MS,274,Wal-Mart,Retail,true,1110 BATTLEGROUND DR,IUKA,TISHOMINGO,MS,38852-1021,2,Open,,Y,Y,274,Yes,Available,Yes,Available
-82.356616,28.1553730000001,30646,"TAMPA, FL",2740,WM Supercenter,Retail,true,19910 BRUCE B DOWNS BLVD,TAMPA,HILLSBOROUGH,FL,33647-2446,2,Open,,Y,Y,2740,No,Available,No,Not Available
-94.1710879999999,36.354293,30647,"BENTONVILLE,AR WNM/NEIGHB",2741,Neighborhood Market,Retail,true,3510 SE 14TH ST,BENTONVILLE,BENTON,AR,72712-4931,2,Open,,Y,Y,2741,No,,No,Available
-94.162517,36.173369,30648,"SPRINGDALE,AR WNM/NEIGHB",2742,Neighborhood Market,Retail,true,1375 MARKET SQUARE DR,SPRINGDALE,WASHINGTON,AR,72762-4984,2,Open,,Y,Y,2742,No,,Yes,
-92.233082,34.8352570000001,30649,"SHERWOOD,AR WNM NEIGH MKT",2743,Neighborhood Market,Retail,true,8801 HIGHWAY 107,SHERWOOD,PULASKI,AR,72120-2929,2,Open,,Y,Y,2743,No,,No,Available
-94.378731,35.363955,30650,"FORT SMITH,AR WNM NEIGH M",2744,Neighborhood Market,Retail,true,4900 ROGERS AVE STE 101J,FORT SMITH,SEBASTIAN,AR,72903-2068,2,Open,,Y,Y,2744,Yes,Available,Yes,Available
-94.123034,36.089525,30651,"FAYETTEVILLE,AR WNM NEIGH",2745,Neighborhood Market,Retail,true,2690 E CITIZENS DR,FAYETTEVILLE,WASHINGTON,AR,72703-4339,2,Open,,Y,Y,2745,No,,No,Available
-71.479282,41.7191330000001,30653,"WARWICK (W), RI",2747,Wal-Mart,Retail,true,650 BALD HILL RD,WARWICK,KENT,RI,02886-1863,2,Open,,Y,Y,2747,No,,No,
-87.686246,30.267429,30654,"GULF SHORES, AL",2748,WM Supercenter,Retail,true,170 E FORT MORGAN RD,GULF SHORES,BALDWIN,AL,36542-3510,2,Open,,Y,Y,2748,Yes,Available,Yes,Available
-82.044367,35.871161,30655,"SPRUCE PINE, NC",2749,WM Supercenter,Retail,true,2514 HALLTOWN RD,SPRUCE PINE,MITCHELL,NC,28777-5461,2,Open,,Y,Y,2749,Yes,,Yes,
-94.954851,30.7162460000001,30656,LIVINGSTON TX,275,WM Supercenter,Retail,true,1620 W CHURCH ST,LIVINGSTON,POLK,TX,77351-9043,5,Open,,Y,Y,275,No,Available,Yes,Available
-87.9183409999999,37.110823,30657,PRINCETON KY,204,WM Supercenter,Retail,true,1500 US HIGHWAY 62 W,PRINCETON,CALDWELL,KY,42445-6106,5,Open,,Y,Y,204,No,,No,Not Available
-74.842684,40.047581,30658,"BURLINGTON, NJ",2040,WM Supercenter,Retail,true,2106 MOUNT HOLLY RD,BURLINGTON,BURLINGTON,NJ,08016-4158,5,Open,,Y,Y,2040,Yes,Available,Yes,Available
-75.5047039999999,39.612102,30659,"PENNSVILLE, NJ",2041,Wal-Mart,Retail,true,709 S BROADWAY,PENNSVILLE,SALEM,NJ,08070-9655,2,Open,,Y,Y,2041,No,Available,Yes,Available
-78.128156,42.767298,30661,"WARSAW, NY",2043,Wal-Mart,Retail,true,2348 ROUTE 19 N,WARSAW,WYOMING,NY,14569-9356,2,Open,,Y,Y,2043,Yes,,Yes,
-121.804955,39.723234,30662,"CHICO, CA",2044,Wal-Mart,Retail,true,2044 FOREST AVE,CHICO,BUTTE,CA,95928-7619,2,Open,,Y,Y,2044,No,,Yes,
-76.510165,39.379223,30663,"WHITE MARSH, MD",2045,WM Supercenter,Retail,true,8118 PERRY HILLS CT,NOTTINGHAM,BALTIMORE,MD,21236-3514,5,Open,,Y,Y,2045,No,Available,Yes,Available
-69.789931,44.343151,30664,"AUGUSTA, ME",2046,WM Supercenter,Retail,true,201 CIVIC CENTER DR,AUGUSTA,KENNEBEC,ME,04330-8033,5,Open,,Y,Y,2046,No,,Yes,Available
-69.2945339999999,44.837411,30665,"PALMYRA, ME",2047,WM Supercenter,Retail,true,1573 MAIN ST,PALMYRA,SOMERSET,ME,04965-3236,5,Open,,Y,Y,2047,No,Not Available,No,Not Available
-122.035243,38.2790810000001,30666,"FAIRFIELD, CA",2048,WM Supercenter,Retail,true,2701 N TEXAS ST,FAIRFIELD,SOLANO,CA,94533-1204,5,Open,,Y,Y,2048,No,Available,Yes,Available
-78.405524,40.4554570000001,30667,"ALTOONA, PA",2049,WM Supercenter,Retail,true,2600 PLANK ROAD COMMONS,ALTOONA,BLAIR,PA,16601-9310,5,Open,,Y,Y,2049,Yes,Available,Yes,Available
-89.1275639999999,32.767524,30668,PHILADELPHIA MS,205,WM Supercenter,Retail,true,1002 W BEACON ST,PHILADELPHIA,NESHOBA,MS,39350-3204,5,Open,,Y,Y,205,Yes,Available,Yes,Available
-114.977327,36.038822,30669,"HENDERSON, NV",2050,WM Supercenter,Retail,true,300 E LAKE MEAD PKWY,HENDERSON,CLARK,NV,89015-5576,5,Open,,Y,Y,2050,No,Not Available,No,Not Available
-114.032713,35.2225760000001,30670,"KINGMAN, AZ",2051,WM Supercenter,Retail,true,3396 STOCKTON HILL RD,KINGMAN,MOHAVE,AZ,86409-3648,5,Open,,Y,Y,2051,No,Available,Yes,Available
-123.196981,39.1337140000001,30671,"UKIAH, CA",2052,Wal-Mart,Retail,true,1155 AIRPORT PARK BLVD,UKIAH,MENDOCINO,CA,95482-5998,2,Open,,Y,Y,2052,No,,No,
-122.217699,39.5258440000001,30672,"WILLOWS, CA",2053,WM Supercenter,Retail,true,470 N AIRPORT RD,WILLOWS,GLENN,CA,95988-9701,5,Open,,Y,Y,2053,Yes,Available,Yes,Available
-120.806192,38.3579330000001,30673,MARTELL (JACKSON) CA,2054,Wal-Mart,Retail,true,10355 WICKLOW WAY,JACKSON,AMADOR,CA,95642-9324,2,Open,,Y,Y,2054,Yes,Available,Yes,Available
-71.4798079999999,43.227606,30674,"CONCORD, NH",2055,WM Supercenter,Retail,true,344 LOUDON RD,CONCORD,MERRIMACK,NH,03301-6095,5,Open,,Y,Y,2055,No,,Yes,Available
-73.749624,43.103975,30675,"SARATOGA SPRINGS, NY",2056,WM Supercenter,Retail,true,16 OLD GICK RD,SARATOGA SPRINGS,SARATOGA,NY,12866-9452,5,Open,,Y,Y,2056,No,Not Available,No,Available
-72.0399649999999,42.742688,30676,"RINDGE, NH",2057,Wal-Mart,Retail,true,750 US ROUTE 202,RINDGE,CHESHIRE,NH,03461-5615,2,Open,,Y,Y,2057,No,Not Available,Yes,Not Available
-78.607434,35.8372130000001,30677,"RALEIGH, NC",2058,WM Supercenter,Retail,true,1725 NEW HOPE CHURCH RD,RALEIGH,WAKE,NC,27609-6285,5,Open,,Y,Y,2058,Yes,Available,Yes,Available
-79.581448,40.308954,30678,"GREENSBURG, PA",2059,WM Supercenter,Retail,true,2200 GREENGATE CENTRE CIR,GREENSBURG,WESTMORELAND,PA,15601-1290,5,Open,,Y,Y,2059,No,,Yes,Available
-96.6299539999999,33.222004,30679,MCKINNEY TX,206,WM Supercenter,Retail,true,2041 N REDBUD BLVD,MCKINNEY,COLLIN,TX,75069-8214,5,Open,,Y,Y,206,No,Available,No,Available
-85.672615,42.4479440000001,30681,"PLAINWELL, MI",2061,WM Supercenter,Retail,true,412 OAKS XING,PLAINWELL,ALLEGAN,MI,49080-1900,5,Open,,Y,Y,2061,Yes,Available,Yes,Available
-86.4253209999999,42.077237,30682,"BENTON HARBOR, MI",2062,WM Supercenter,Retail,true,1400 MALL DR,BENTON HARBOR,BERRIEN,MI,49022-2325,5,Open,,Y,Y,2062,No,,Yes,
-80.773918,41.0974790000001,30683,"AUSTINTOWN, OH",2063,WM Supercenter,Retail,true,6001 MAHONING AVE,AUSTINTOWN,MAHONING,OH,44515-2227,5,Open,,Y,Y,2063,No,,Yes,
-74.734009,41.35017,30684,"MILFORD, PA",2064,WM Supercenter,Retail,true,220 ROUTE 6 AND 209,MILFORD,PIKE,PA,18337-9454,5,Open,,Y,Y,2064,No,Not Available,No,Not Available
-84.062848,35.9263970000001,30685,"KNOXVILLE (W), TN",2065,WM Supercenter,Retail,true,8445 WALBROOK DR,KNOXVILLE,KNOX,TN,37923-3115,5,Open,,Y,Y,2065,Yes,Available,Yes,Available
